#{"t_start": 1781379320.4929469, "env_id": "CarRacing-v3"}
r,l,t
-49.494949,1000,32.029418
-32.539683,1000,62.166305
-29.104478,1000,92.311619
-44.444444,1000,124.486239
-18.215613,1000,158.247166
-71.962617,1000,194.046341
-51.298701,1000,288.700554
-37.254902,1000,324.526189
-67.741935,1000,360.456819
-35.59322,1000,395.702198
-29.292929,1000,428.554385
3.703704,1000,462.821988
174.590164,1000,556.978063
216.793893,1000,594.132995
197.805643,1000,627.880382
353.488372,1000,662.378096
73.285199,1000,694.947439
188.52459,1000,728.19597
305.594406,1000,820.504768
266.666667,1000,851.179914
777.55102,1000,879.888761
291.608392,1000,908.32479
295.104895,1000,938.502269
417.133956,1000,965.508661
220.261438,1000,992.919577
18.589744,1000,1082.883485
845.454545,1000,1116.41188
346.043165,1000,1149.785715
201.470588,1000,1183.142015
537.254902,1000,1217.027112
880.842912,1000,1250.340607
822.779923,1000,1343.579809
445.801527,1000,1377.91439
826.470588,1000,1411.812458
790.10989,1000,1445.766317
687.769784,1000,1479.021478
473.825503,1000,1513.247383
322.297297,1000,1589.66989
870.338983,1000,1619.171547
173.255814,1000,1650.126072
655.172414,1000,1680.507232
740.531561,1000,1710.826022
385.049834,1000,1739.463753
173.972603,1000,1825.593196
264.912281,1000,1857.14365
668.292683,1000,1887.580007
541.843972,1000,1918.975952
863.855422,1000,1952.614979
586.27451,1000,1988.497601
856.521739,1000,2024.178965
829.054054,1000,2118.229288
826.282051,1000,2153.142079
859.349593,1000,2187.976929
233.333333,1000,2222.241777
901.1,989,2256.16118
631.034483,1000,2290.578662
249.056604,1000,2373.717596
699.227799,1000,2408.670357
828.571429,1000,2443.30795
718.815331,1000,2477.687946
785.521886,1000,2510.936336
754.368932,1000,2544.240718
239.041096,1000,2642.939205
726.666667,1000,2672.390841
860.288809,1000,2703.197171
824.092409,1000,2735.033855
537.735849,1000,2768.203762
783.561644,1000,2800.895306
873.977695,1000,2880.480265
850.530035,1000,2914.526824
868.421053,1000,2948.618143
780.136986,1000,2983.28427
851.388889,1000,3017.506143
854.703833,1000,3052.197888
855.05618,1000,3085.873475
819.58042,1000,3165.690867
821.985816,1000,3201.352989
789.795918,1000,3237.172293
446.052632,1000,3273.523837
428.481013,1000,3306.743133
400.0,1000,3342.000849
925.8,742,3412.831984
892.805755,1000,3445.746429
882.517483,1000,3478.031507
469.96587,1000,3509.874474
829.62963,1000,3544.68041
900.0,1000,3579.176792
591.318328,1000,3675.739785
194.783045,894,3707.026322
870.80292,1000,3738.481773
878.021978,1000,3767.406684
209.375,1000,3798.634665
946.4,536,3817.414692
840.438871,1000,3851.121279
558.227848,1000,3946.154891
348.717949,1000,3978.869729
889.323843,1000,4011.94678
602.508961,1000,4045.005667
889.89899,1000,4077.601167
883.713355,1000,4109.485816
936.6,634,4130.258495
857.236842,1000,4224.401378
865.870307,1000,4256.854402
875.0,1000,4289.997497
893.464052,1000,4321.740095
358.90411,1000,4352.040872
844.237918,1000,4381.151604
856.790123,1000,4456.006189
818.831169,1000,4485.709761
872.60274,1000,4515.803207
842.965779,1000,4549.79807
916.4,836,4577.130293
930.2,698,4599.887085
888.636364,1000,4633.193054
755.384615,1000,4725.481578
875.265018,1000,4758.48049
759.42492,1000,4788.971931
889.966555,1000,4818.12992
871.518987,1000,4852.919774
869.491525,1000,4886.951995
919.6,804,4976.604456
924.4,756,5002.363856
881.343284,1000,5035.07001
867.741935,1000,5068.488805
655.932203,1000,5103.279952
549.122807,1000,5137.934182
874.545455,1000,5172.220269
871.631206,1000,5277.029822
892.063492,1000,5312.213125
856.363636,1000,5348.356185
854.063604,1000,5383.782242
635.735736,1000,5418.04426
661.538462,1000,5453.376392
892.156863,1000,5555.318432
856.25,1000,5590.06565
832.352941,1000,5625.328539
838.110749,1000,5659.434837
918.1,819,5686.622308
351.104101,1000,5719.716769
388.52459,1000,5818.085797
767.46988,1000,5851.408981
828.104575,1000,5884.941766
781.25,1000,5921.62415
48.721311,481,5938.801868
910.5,895,5970.920697
193.617219,939,6005.425891
880.544747,1000,6112.417458
895.901639,1000,6147.888578
909.7,903,6179.724844
729.710145,1000,6215.03335
637.373737,1000,6249.717549
882.332155,1000,6285.612975
516.541353,1000,6321.742658
881.273408,1000,6419.917104
881.132075,1000,6455.011733
802.097902,1000,6489.933169
852.702703,1000,6525.150165
700.0,1000,6560.641909
906.3,937,6593.406436
853.947368,1000,6683.60773
906.0,940,6716.682417
837.677054,1000,6752.511907
882.758621,1000,6789.141816
854.545455,1000,6825.522482
896.688742,1000,6861.740928
893.243243,1000,6968.936792
853.23741,1000,7003.173256
584.375,1000,7038.08012
882.993197,1000,7072.441197
868.454259,1000,7107.195254
878.798587,1000,7141.296637
907.0,930,7171.204737
878.33935,1000,7249.6647
915.6,844,7275.511495
659.643917,1000,7306.956403
920.4,796,7333.000345
646.835443,1000,7367.803509
876.923077,1000,7401.852694
888.593156,1000,7497.362885
842.760943,1000,7530.931805
846.37224,1000,7564.775756
921.9,781,7590.362809
782.352941,1000,7622.638929
889.473684,1000,7657.042404
763.768116,1000,7691.920082
849.494949,1000,7785.798432
839.501779,1000,7820.39461
312.371134,1000,7853.626406
822.535211,1000,7886.599187
792.307692,1000,7919.665863
738.442105,985,7952.216974
421.212121,1000,8048.169993
525.85034,1000,8083.135856
393.150685,1000,8117.901669
610.674157,1000,8152.943448
826.517572,1000,8186.378483
578.200692,1000,8218.580728
26.162745,308,8229.094066
23.142657,343,8283.877141
860.288809,1000,8314.34307
598.529412,1000,8345.631402
909.9,901,8373.128639
863.235294,1000,8403.986087
869.465649,1000,8434.333556
881.412639,1000,8465.270044
652.57732,1000,8551.444826
547.686833,1000,8585.144764
808.0,1000,8620.191006
595.512821,1000,8654.105196
596.428571,1000,8688.977076
806.976744,1000,8723.003107
888.679245,1000,8814.009878
601.107011,1000,8849.007701
882.014388,1000,8883.114339
924.6,754,8909.254286
583.501684,1000,8943.862499
470.977918,1000,8978.108881
849.84326,1000,9012.724864
914.9,851,9105.428084
860.854093,1000,9140.176265
863.576159,1000,9174.985777
833.566434,1000,9209.426242
889.619377,1000,9244.207904
866.101695,1000,9278.400009
890.066225,1000,9372.875519
825.465839,1000,9408.005263
905.2,948,9441.303974
828.802589,1000,9475.786385
877.61194,1000,9510.129513
868.641115,1000,9545.013612
775.37092,1000,9642.444992
869.283276,1000,9677.020997
873.154362,1000,9711.981986
753.658537,1000,9746.439782
856.081081,1000,9780.589839
921.7,783,9808.351463
868.965517,1000,9842.623821
870.873786,1000,9940.444101
867.105263,1000,9975.441093
875.265018,1000,10008.68016
876.588629,1000,10043.45766
875.945017,1000,10077.555173
555.677656,1000,10113.659316
786.287625,1000,10210.542733
876.109215,1000,10246.111696
726.470588,1000,10280.398829
883.92283,1000,10314.782059
918.4,816,10342.872595
850.0,1000,10377.35693
470.063694,1000,10475.307207
873.333333,1000,10510.21937
576.691729,1000,10545.427803
926.0,740,10570.314788
234.210526,1000,10605.620012
875.778547,1000,10640.399341
876.470588,1000,10675.286927
300.05784,983,10754.52355
914.5,855,10782.768366
883.552632,1000,10816.280439
921.7,783,10841.634933
923.7,763,10866.826745
922.1,779,10892.255565
847.761194,1000,10924.77576
840.251572,1000,11004.821936
797.515528,1000,11039.249861
933.0,670,11062.568045
836.329588,1000,11096.985164
821.875,1000,11131.150083
893.174061,1000,11165.445329
919.3,807,11191.911147
614.801444,1000,11287.108898
497.402597,1000,11322.55852
863.190184,1000,11356.903988
877.61194,1000,11391.088373
877.272727,1000,11425.269658
916.8,832,11454.548913
889.547038,1000,11541.15615
857.654723,1000,11576.02729
921.5,785,11603.338929
714.814815,1000,11637.4501
885.507246,1000,11671.539434
643.119266,1000,11706.348428
487.837838,1000,11741.502976
857.446809,1000,11833.76376
9.298413,535,11851.420744
436.842105,1000,11886.173589
507.54717,1000,11920.343019
480.536913,1000,11954.312495
548.083624,1000,11988.038966
647.440273,1000,12083.562057
295.348837,1000,12117.615556
833.085502,1000,12151.780196
646.987952,1000,12186.284484
270.253165,1000,12220.7092
473.619632,1000,12255.132506
853.405018,1000,12289.719455
874.452555,1000,12385.746705
861.130742,1000,12419.153991
657.575758,1000,12453.934387
625.56391,1000,12488.641056
250.819672,1000,12523.826702
827.444795,1000,12557.839304
818.181818,1000,12655.307048
874.074074,1000,12689.37476
426.690391,1000,12723.94921
603.910615,1000,12758.041648
886.206897,1000,12791.818039
773.563218,1000,12826.753935
812.457912,1000,12925.379169
375.177305,1000,12960.321823
690.613718,1000,12994.85769
579.61165,1000,13029.602305
833.797909,1000,13063.650671
489.830508,1000,13098.24205
591.616766,1000,13195.250246
783.802817,1000,13229.924227
893.589744,1000,13264.554784
738.028169,1000,13298.090415
836.619718,1000,13330.84313
525.498008,1000,13361.94745
819.708029,1000,13396.25502
58.490566,1000,13484.244192
865.408805,1000,13519.47061
845.652174,1000,13554.373174
705.194805,1000,13589.736555
895.8159,1000,13624.075119
816.932907,1000,13658.646205
649.152542,1000,13754.951229
814.675768,1000,13789.507752
846.360153,1000,13824.949258
885.40146,1000,13860.834397
885.865724,1000,13895.17509
840.438871,1000,13929.534455
852.978056,1000,14026.425943
868.085106,1000,14060.292311
876.923077,1000,14095.676836
856.521739,1000,14130.422489
872.125436,1000,14165.613242
608.661417,1000,14198.805621
158.211898,705,14223.000624
620.588235,1000,14306.317938
893.150685,1000,14340.36879
278.181818,1000,14375.274905
615.686275,1000,14409.994142
860.655738,1000,14445.530043
539.296188,1000,14479.717957
815.384615,1000,14574.239897
900.6,994,14609.407259
848.717949,1000,14643.849142
871.830986,1000,14678.841948
841.979522,1000,14713.375607
924.6,754,14739.952953
889.361702,1000,14837.556132
893.150685,1000,14872.365524
861.290323,1000,14906.525805
538.709677,1000,14941.067145
492.198582,1000,14975.228951
885.765125,1000,15009.396518
882.698962,1000,15045.068769
572.131148,1000,15128.639419
892.982456,1000,15163.730401
669.230769,1000,15198.200733
862.686567,1000,15233.628623
872.413793,1000,15268.094615
192.207792,1000,15302.894685
862.328767,1000,15384.058933
523.376623,1000,15418.919276
802.356902,1000,15453.3241
512.403101,1000,15487.45739
415.748031,1000,15521.56023
329.553265,1000,15555.77965
374.522293,1000,15652.921432
834.545455,1000,15687.085482
250.993377,1000,15720.601326
378.964401,1000,15755.701248
685.185185,1000,15790.415352
784.745763,1000,15825.304792
405.300353,1000,15921.997541
869.465649,1000,15958.086428
858.333333,1000,15992.555444
806.626506,1000,16027.923096
782.978723,1000,16062.199329
532.107023,1000,16097.48255
820.689655,1000,16132.665783
683.088235,1000,16228.376885
811.184211,1000,16262.46884
625.925926,1000,16296.354153
555.737705,1000,16329.608776
490.909091,1000,16364.155516
616.845878,1000,16398.698601
219.391635,1000,16494.028987
849.640288,1000,16528.964391
851.557093,1000,16563.55071
543.916914,1000,16598.147821
507.260726,1000,16632.53797
852.205882,1000,16667.051642
464.516129,1000,16763.375646
459.87055,1000,16797.370005
867.509025,1000,16830.839423
512.040134,1000,16865.373354
667.44186,1000,16898.021352
861.672474,1000,16932.265382
223.843416,1000,17030.498228
490.062112,1000,17065.125374
885.765125,1000,17100.543026
796.797153,1000,17134.916721
435.59322,1000,17168.553748
722.878229,1000,17200.926029
281.20292,897,17231.80082
916.9,831,17321.064011
714.285714,1000,17356.479594
826.829268,1000,17391.638819
775.457875,1000,17426.492431
883.49835,1000,17461.443727
873.856209,1000,17495.087787
687.162162,1000,17590.910846
861.389961,1000,17625.749174
851.140065,1000,17660.335575
844.625407,1000,17695.605589
623.776224,1000,17730.612539
444.117647,1000,17765.224269
414.469453,1000,17861.970925
623.404255,1000,17895.591122
858.801498,1000,17929.377481
592.857143,1000,17963.251982
850.331126,1000,17997.185144
623.127036,1000,18030.839192
301.433692,1000,18065.368934
836.090226,1000,18162.67275
293.617021,1000,18197.020977
880.769231,1000,18232.623418
531.399317,1000,18266.970051
415.503876,1000,18302.169412
610.526316,1000,18336.816033
861.937716,1000,18433.79746
463.694268,1000,18468.265566
498.566308,1000,18503.717253
882.206406,1000,18538.212174
845.255474,1000,18572.712691
844.099379,1000,18607.585958
344.029851,1000,18706.553344
504.651163,1000,18740.545517
375.0,1000,18775.145257
805.660377,1000,18810.155414
505.839416,1000,18845.029661
278.181818,1000,18879.838833
777.966102,1000,18980.344082
828.315412,1000,19015.069826
837.086093,1000,19050.049066
788.086643,1000,19083.922749
886.622074,1000,19116.830148
781.458967,1000,19150.571545
854.545455,1000,19185.102291
832.258065,1000,19282.746437
560.273973,1000,19317.164806
844.636678,1000,19352.444736
830.06993,1000,19386.935542
896.350365,1000,19422.471586
871.530249,1000,19457.164113
874.452555,1000,19553.3348
896.794872,1000,19588.396976
917.8,822,19616.90007
888.636364,1000,19651.381204
896.742671,1000,19685.11136
893.527508,1000,19719.460664
892.509363,1000,19813.584099
525.0,1000,19847.74895
593.069307,1000,19881.225637
663.888889,1000,19914.119722
621.875,1000,19948.795596
887.055016,1000,19983.412541
885.815603,1000,20018.353455
881.203008,1000,20116.849499
873.856209,1000,20152.44528
881.751825,1000,20185.840813
673.700306,1000,20219.988484
862.616822,1000,20254.49702
825.266904,1000,20289.521269
921.5,785,20378.686945
883.108108,1000,20413.782412
789.908257,1000,20449.087049
863.210702,1000,20483.992841
922.5,775,20511.365736
500.0,1000,20545.90169
890.536278,1000,20581.066661
873.782772,1000,20676.565955
659.689922,1000,20711.218243
885.130112,1000,20745.595114
888.28125,1000,20779.550285
885.815603,1000,20813.591349
896.655518,1000,20848.679877
837.269373,1000,20945.106753
698.045603,1000,20979.858894
864.566929,1000,21015.306833
933.1,669,21038.985792
854.819277,1000,21073.702561
858.990536,1000,21106.108858
385.049834,1000,21192.561071
491.503268,1000,21226.42289
648.0,1000,21259.826385
875.409836,1000,21295.050749
831.726908,1000,21328.896921
556.716418,1000,21362.517025
925.9,741,21385.894902
787.323944,1000,21481.746415
510.23622,1000,21516.820774
581.818182,1000,21551.636618
663.239875,1000,21586.915361
892.70073,1000,21622.313101
518.374558,1000,21658.870139
574.657534,1000,21753.764043
592.832765,1000,21787.893532
469.395018,1000,21822.992056
587.969925,1000,21856.779529
592.579505,1000,21891.416764
553.198653,1000,21926.498562
579.012346,1000,22037.58012
564.42953,1000,22077.260967
403.521127,1000,22120.524755
553.198653,1000,22164.236267
892.753623,1000,22207.461876
48.206107,351,22222.231278
200.613497,1000,22261.602615
820.0,1000,22390.03604
809.090909,1000,22433.319988
697.66537,1000,22476.966579
682.894737,1000,22518.17609
812.547529,1000,22552.668937
667.02509,1000,22587.44623
824.914676,1000,22622.293143
789.73384,1000,22729.024671
680.918728,1000,22765.404274
739.857651,1000,22802.879434
479.925651,1000,22838.941186
269.098712,1000,22875.520529
878.723404,1000,22911.751029
678.911565,1000,23013.001571
722.147651,1000,23047.318656
893.939394,1000,23083.620663
608.90411,1000,23120.777782
855.631399,1000,23157.871402
872.318339,1000,23194.714242
525.0,1000,23299.16748
838.566553,1000,23333.235893
820.415225,1000,23368.533885
654.43787,1000,23403.517267
345.820433,1000,23439.373377
353.608247,1000,23474.583374
739.041096,1000,23584.429849
674.603175,1000,23621.298244
822.779923,1000,23658.092148
467.375887,1000,23695.196395
406.493506,1000,23731.898833
550.0,1000,23768.736269
654.045307,1000,23804.799886
860.992908,1000,23913.248698
768.852459,1000,23949.359221
721.917808,1000,23986.1266
920.6,794,24015.115821
858.990536,1000,24052.374551
564.40678,1000,24088.634403
508.108108,1000,24198.273607
587.096774,1000,24235.095952
845.686901,1000,24271.450329
591.22807,1000,24308.069827
845.762712,1000,24344.838346
667.741935,1000,24381.178878
849.206349,1000,24491.277192
569.84127,1000,24527.967819
426.645768,1000,24564.454262
648.251748,1000,24601.298599
372.84345,1000,24638.745162
856.521739,1000,24675.596965
404.983389,1000,24711.698164
893.355482,1000,24820.423861
812.772586,1000,24856.344343
896.0,1000,24893.007077
803.125,1000,24928.680951
350.14245,1000,24965.792208
535.220126,1000,25001.739801
788.475836,1000,25110.365706
704.964539,1000,25146.649997
654.152824,1000,25183.262079
814.285714,1000,25219.09569
375.609756,1000,25256.448429
795.348837,1000,25293.19083
849.820789,1000,25402.789205
800.0,1000,25438.512053
545.985401,1000,25473.535302
863.898917,1000,25509.128411
870.37037,1000,25544.581739
738.383838,1000,25579.749146
869.69697,1000,25685.560479
884.732824,1000,25720.935841
927.2,728,25746.904136
921.7,783,25773.963238
892.957746,1000,25809.729416
671.043771,1000,25845.252598
848.717949,1000,25880.931644
334.306569,1000,25986.220853
846.666667,1000,26021.982261
717.490494,1000,26056.570926
912.3,877,26088.256887
869.178082,1000,26123.225177
747.457627,1000,26159.304301
846.428571,1000,26266.39271
908.8,912,26298.542676
893.174061,1000,26334.140321
869.111969,1000,26370.266852
327.046263,1000,26406.544192
657.575758,1000,26442.885211
828.082192,1000,26479.643306
834.097421,1000,26604.954844
841.37931,1000,26637.356739
823.076923,1000,26671.462536
819.003115,1000,26707.504757
868.641115,1000,26743.435398
859.259259,1000,26779.155979
245.323741,1000,26885.314718
710.0,1000,26921.110828
864.401294,1000,26955.860467
859.70696,1000,26991.69313
805.349794,1000,27027.01572
859.044369,1000,27063.071651
787.417219,1000,27170.717062
526.373626,1000,27206.584475
532.587859,1000,27241.816654
890.322581,1000,27277.923024
870.833333,1000,27313.543989
388.888889,1000,27349.826782
896.515679,1000,27456.824635
864.539007,1000,27492.937181
409.868421,1000,27528.531182
291.156463,1000,27563.831631
385.074627,1000,27600.13683
574.825175,1000,27635.770534
839.716312,1000,27671.753513
